FID;PSID;CSID;DSID;ordid;price;quantity
35782;65;91;5281;15807;40;2
35783;65;97;5216;15776;40;5
35784;65;93;5458;15760;40;6
35785;65;75;5281;15744;40;5
35786;65;92;5236;15732;40;6
35787;65;72;5167;15678;40;5
35788;65;75;5399;15669;40;5
35789;65;71;5161;15667;40;4
35790;65;69;5421;15656;40;3
35791;65;91;5267;15644;40;5
35792;65;85;5307;15605;40;5
35793;65;91;5380;15600;40;6
35794;65;97;5152;15597;40;5
35795;65;80;5446;15566;40;4
35796;65;85;5444;15538;40;2
35797;65;75;5253;15525;40;4
35798;65;88;5203;15514;40;4
35799;65;95;5405;15505;40;2
35800;65;83;5238;15495;40;4
35801;65;83;5414;15483;40;1
35802;65;74;5369;15470;40;6
35803;65;94;5312;15455;40;3
35804;65;90;5185;15440;40;4
35805;65;87;5371;15435;40;3
35806;65;78;5411;15404;40;4
35807;65;68;5143;15354;40;6
35808;65;86;5182;15312;40;6
35809;65;72;5379;15297;40;1
35810;65;67;5377;15295;40;6
35811;65;73;5468;15292;40;4
35812;65;86;5231;15243;40;2
35813;65;74;5448;15236;40;4
35814;65;76;5445;15199;40;4
35815;65;77;5205;15190;40;1
35816;65;81;5455;15132;40;4
35817;65;77;5463;15128;40;2
35818;65;68;5404;15086;40;4
35819;65;70;5314;15054;40;4
35820;65;68;5286;14947;40;6
35821;65;72;5178;14934;40;1
35822;65;76;5174;14932;40;5
35823;65;80;5141;14928;40;4
35824;65;71;5442;14910;40;3
35825;65;89;5123;14908;40;4
35826;65;90;5384;14899;40;5
35827;65;85;5461;14878;40;3
35828;65;76;5462;14857;40;2
35829;65;78;5378;14854;40;5
35830;65;83;5281;14840;40;2
35831;65;88;5406;14823;40;6
35832;65;83;5437;14803;40;3
35833;65;93;5248;14775;40;6
35834;65;82;5300;14759;40;1
35835;65;74;5151;14753;40;1
35836;65;75;5311;14742;40;5
35837;65;82;5323;14732;40;6
35838;65;68;5383;14708;40;6
35839;65;75;5248;14706;40;2
35840;65;81;5296;14693;40;2
35841;65;73;5201;14689;40;2
35842;65;73;5217;14671;40;6
35843;65;96;5477;14670;40;5
35844;65;95;5255;14634;40;2
35845;65;82;5228;14630;40;2
35846;65;86;5341;14618;40;2
35847;65;67;5416;14581;40;6
35848;65;87;5380;14571;40;3
35849;65;68;5186;14562;40;4
35850;65;67;5207;14542;40;5
35851;65;91;5440;14483;40;4
35852;65;71;5156;14473;40;1
35853;65;75;5341;14468;40;3
35854;65;71;5461;14460;40;6
35855;65;91;5124;14416;40;5
35856;65;69;5317;14395;40;6
35857;65;94;5293;14388;40;6
35858;65;69;5243;14364;40;6
35859;65;83;5159;14337;40;3
35860;65;95;5314;14293;40;2
35861;65;85;5127;14268;40;1
35862;65;83;5276;14253;40;3
35863;65;84;5205;14235;40;3
35864;65;69;5401;14229;40;5
35865;65;84;5174;14205;40;3
35866;65;72;5179;14199;40;2
35867;65;97;5205;14116;40;5
35868;65;68;5284;14097;40;4
35869;65;91;5123;14034;40;5
35870;65;76;5291;14028;40;4
35871;65;85;5316;14009;40;1
35872;65;94;5458;13990;40;1
35873;65;78;5165;13980;40;1
35874;65;70;5464;13979;40;5
35875;65;80;5361;13965;40;3
35876;65;92;5258;13961;40;4
35877;65;95;5203;13911;40;1
35878;65;73;5181;13884;40;1
35879;65;68;5477;13859;40;6
35880;65;76;5284;13828;40;5
35881;65;87;5361;13813;40;5
35882;65;67;5320;13810;40;6
35883;65;92;5402;13781;40;5
35884;65;72;5352;13692;40;1
35885;65;73;5203;13675;40;6
35886;65;86;5242;13662;40;2
35887;65;81;5316;13631;40;2
35888;65;79;5346;13621;40;3
35889;65;70;5444;13619;40;6
35890;65;89;5132;13613;40;5
35891;65;78;5374;13599;40;3
35892;65;75;5181;13595;40;6
35893;65;88;5285;13583;40;3
35894;65;81;5341;13559;40;4
35895;65;80;5279;13555;40;3
35896;65;76;5255;13545;40;3
35897;65;75;5399;13539;40;2
35898;65;86;5277;13469;40;5
35899;65;91;5260;13467;40;2
35900;65;94;5449;13454;40;5
35901;65;91;5155;13451;40;2
35902;65;73;5198;13435;40;4
35903;65;81;5396;13376;40;2
35904;65;92;5346;13355;40;6
35905;65;81;5453;13354;40;5
35906;65;94;5271;13267;40;5
35907;65;70;5271;13266;40;6
38212;49;93;5455;13323;380;5
38213;49;72;5284;13315;380;6
38214;49;67;5319;13312;380;5
38215;49;76;5299;13291;380;6
38216;49;78;5305;13271;380;5
38217;49;84;5148;13258;380;6
38218;49;96;5400;13222;380;3
38219;49;86;5115;13197;380;1
38220;49;69;5360;13176;380;3
38221;49;90;5396;13143;380;3
38222;49;86;5371;13136;380;3
38223;49;77;5434;13117;380;3
38224;49;89;5334;13101;380;1
38225;49;80;5224;13100;380;4
38226;49;85;5376;13099;380;2
38227;49;78;5425;13092;380;3
38228;49;92;5151;13085;380;5
38229;49;85;5160;13082;380;6
38230;49;73;5404;13026;380;2
38231;49;74;5339;12993;380;5
38232;49;69;5254;12979;380;5
38233;49;83;5276;12965;380;6
38234;49;82;5359;12928;380;6
38235;49;89;5230;12924;380;3
38236;49;70;5284;12912;380;4
38237;49;94;5371;12891;380;6
38238;49;71;5143;12872;380;2
38239;49;86;5366;12860;380;5
38240;49;74;5274;12858;380;2
38241;2;89;5483;18453;650;1
38242;2;93;5508;18410;650;2
38243;33;70;5310;13913;770;3
38244;33;78;5468;13838;770;6
38245;33;86;5238;13814;770;5
38246;33;96;5315;13760;770;6
38247;33;74;5182;13712;770;6
38248;33;93;5194;13672;770;2
38249;33;73;5431;13671;770;4
38250;33;68;5351;13663;770;5
38251;33;97;5158;13634;770;2
38252;33;81;5376;13623;770;4
38253;33;96;5410;13602;770;2
38254;33;67;5139;13531;770;2
38255;33;82;5279;13492;770;1
38256;33;71;5363;13470;770;6
38257;33;82;5135;13464;770;4
38258;33;80;5468;13450;770;2
38259;33;67;5278;13438;770;4
38260;33;75;5267;13392;770;5
38261;33;67;5424;13353;770;3
38262;33;84;5254;13347;770;4
38263;33;97;5246;13345;770;3
38264;33;90;5474;13335;770;6
38265;33;75;5305;13330;770;2
38266;33;68;5296;13320;770;5
38267;33;76;5174;13244;770;3
38268;33;78;5293;13195;770;4
38269;33;72;5279;13152;770;2
38270;33;94;5180;13149;770;2
38271;33;83;5408;13115;770;5
38272;33;90;5139;13108;770;2
38273;33;78;5153;13079;770;5
38274;33;68;5348;13064;770;6
38275;33;83;5323;13060;770;2
38276;33;72;5183;13058;770;3
38277;33;70;5330;13038;770;2
38278;33;86;5247;12995;770;6
38279;33;82;5397;12975;770;1
38280;33;71;5316;12949;770;3
38281;33;86;5151;12938;770;3
38282;33;68;5460;12911;770;2
38283;33;97;5361;12908;770;2
38284;33;93;5215;12906;770;5
38285;33;78;5132;12902;770;1
38286;33;96;5466;12893;770;2
38287;33;89;5296;12885;770;2
38288;33;86;5189;12877;770;6
38289;33;74;5274;12858;770;1
38290;33;73;5140;12849;770;3
38291;33;73;5117;12829;770;6
38292;33;79;5386;12815;770;4
38293;33;81;5425;12801;770;6
38294;33;72;5411;12760;770;5
38295;34;84;5391;16233;720;2
38296;34;68;5453;16213;720;1
38297;34;74;5128;16157;720;3
38298;34;79;5358;16153;720;6
38299;34;69;5387;16133;720;3
38300;34;74;5218;16131;720;2
38301;34;84;5296;16126;720;4
38302;34;90;5251;16122;720;5
38303;34;86;5223;16115;720;4
38304;34;70;5320;16114;720;1
38305;34;71;5377;16029;720;3
38306;34;82;5154;16026;720;3
38307;34;85;5242;16020;720;3
38308;34;84;5362;15979;720;4
38309;34;94;5440;15906;720;5
38310;34;70;5373;15884;720;1
38311;34;83;5420;15867;720;5
38312;34;84;5132;15860;720;4
38313;34;68;5352;15848;720;2
38314;34;92;5452;15837;720;5
38315;34;67;5244;15801;720;5
38316;34;81;5408;15759;720;2
38317;34;95;5359;15721;720;4
38318;34;89;5182;15693;720;4
38319;34;72;5255;15632;720;1
38320;34;67;5145;15612;720;3
38321;34;75;5473;15603;720;6
38322;34;92;5315;15601;720;1
38323;34;93;5434;15586;720;6
38324;34;77;5306;15568;720;3
38325;34;68;5468;15564;720;2
38326;34;81;5241;15547;720;2
38327;34;81;5237;15461;720;1
38328;34;87;5396;15399;720;3
38329;34;92;5254;15357;720;4
38330;34;68;5143;15354;720;4
38331;34;69;5359;15344;720;5
38332;34;95;5302;15306;720;3
38333;34;70;5212;15255;720;3
38334;34;91;5191;15229;720;5
38335;34;90;5340;15228;720;3
38336;34;90;5334;15223;720;5
38337;34;78;5297;15181;720;3
38338;34;97;5210;15172;720;1
38339;34;81;5316;15161;720;5
38340;34;77;5397;15138;720;5
38341;34;75;5453;15130;720;4
38342;34;68;5333;15126;720;6
38343;34;92;5433;15095;720;5
38344;34;68;5404;15086;720;6
38345;34;89;5174;15043;720;6
38346;34;97;5403;15031;720;6
38347;34;89;5305;15026;720;5
38348;34;95;5189;14992;720;2
38349;34;86;5329;14971;720;6
38350;34;77;5151;14948;720;1
38351;34;85;5353;14933;720;4
38352;34;96;5141;14885;720;5
38353;34;97;5355;14863;720;4
38354;34;69;5339;14842;720;4
38355;34;81;5116;14838;720;4
38356;34;90;5385;14828;720;2
38357;34;88;5279;14826;720;4
38358;34;92;5234;14819;720;4
38359;34;92;5371;14796;720;4
38360;34;73;5262;14750;720;3
38361;34;82;5323;14732;720;1
38362;34;73;5201;14689;720;6
38363;34;81;5351;14688;720;1
38364;34;86;5139;14663;720;4
38365;34;69;5403;14541;720;3
38366;34;88;5189;14540;720;1
38367;34;72;5199;14495;720;4
38368;34;71;5337;14493;720;2
38369;34;70;5170;14479;720;3
38370;34;77;5277;14475;720;6
38371;34;75;5405;14444;720;6
38372;34;89;5309;14429;720;5
38373;34;83;5154;14423;720;1
38374;34;74;5394;14408;720;2
38375;34;69;5116;14358;720;6
38376;34;88;5468;14345;720;5
38377;34;86;5277;14332;720;2
38378;34;82;5315;14280;720;4
38379;34;95;5279;14278;720;3
38380;34;77;5182;14262;720;1
38381;34;88;5423;14236;720;6
38382;34;77;5271;14231;720;2
38383;34;71;5416;14218;720;4
38384;34;79;5378;14204;720;5
38385;34;81;5267;14187;720;2
38386;34;70;5420;14084;720;5
38387;34;80;5217;14059;720;6
38388;34;68;5336;14042;720;5
38389;34;70;5326;14017;720;3
38390;34;92;5395;14003;720;5
38391;34;94;5458;13990;720;5
38392;34;95;5293;13964;720;2
38393;62;93;5161;15380;60;6
38394;62;68;5359;15366;60;4
38395;62;83;5277;15350;60;5
38396;62;83;5465;15309;60;4
38397;62;80;5420;15307;60;3
38398;62;80;5262;15287;60;3
38399;62;82;5193;15272;60;5
38400;62;70;5283;15268;60;3
38401;62;92;5310;15264;60;3
38402;62;70;5212;15255;60;3
38403;62;93;5324;15211;60;6
38404;62;88;5263;15210;60;1
38405;62;82;5265;15192;60;5
38406;62;82;5121;15144;60;5
38407;62;82;5194;15139;60;3
38408;62;77;5463;15128;60;4
38409;62;92;5342;14962;60;6
38410;62;91;5316;14902;60;6
38411;62;88;5191;14884;60;5
38412;62;90;5316;14853;60;3
38413;62;96;5413;14790;60;5
38414;62;80;5289;14789;60;1
38415;62;73;5236;14786;60;6
38416;62;94;5148;14772;60;1
38417;62;81;5403;14703;60;6
38418;62;83;5132;14666;60;4
38419;62;79;5348;14643;60;2
38420;62;92;5350;14627;60;3
38421;62;72;5150;14604;60;4
38422;62;79;5143;14595;60;1
38423;62;85;5324;14560;60;4
38424;62;80;5176;14530;60;1
38425;62;72;5199;14495;60;6
38426;62;90;5194;14477;60;5
38427;62;74;5330;14464;60;2
38428;62;85;5315;14432;60;6
38429;62;72;5276;14417;60;1
38430;62;96;5183;14329;60;3
38431;62;75;5303;14289;60;2
38432;62;77;5182;14262;60;6
38433;62;85;5233;14257;60;5
38434;62;96;5459;14227;60;6
38435;62;72;5179;14199;60;3
38436;62;73;5385;14165;60;2
38437;62;83;5185;14155;60;1
38438;62;92;5150;14131;60;3
38439;62;85;5187;14040;60;5
30573;22;83;4927;12562;8;1
30574;22;69;4909;12559;8;2
30575;22;69;4859;12516;8;3
30576;22;77;5038;12502;8;6
30577;22;90;4779;12466;8;3
30578;22;87;4861;12464;8;6
30579;22;97;4892;12463;8;2
30580;22;97;4937;12388;8;1
30581;22;77;4762;12367;8;2
30582;22;83;4987;12324;8;6
30583;22;80;5020;12320;8;3
30584;22;76;4761;12240;8;3
30585;22;67;4820;12237;8;5
30586;22;86;4968;12234;8;5
30587;22;67;4962;12219;8;2
30588;22;88;4934;12212;8;5
30589;22;87;5073;12176;8;2
30590;22;89;4975;12119;8;2
30591;22;78;4933;12107;8;1
30592;22;93;4850;12090;8;4
30593;22;85;5045;12080;8;6
30594;22;84;5078;12061;8;5
30595;22;75;4822;12046;8;5
30596;22;83;5084;12045;8;2
30597;22;78;5061;12025;8;5
30598;22;74;4758;12003;8;5
30599;22;88;4882;11983;8;2
30600;22;91;5015;11978;8;2
30601;22;96;4865;11969;8;6
30602;22;74;5065;11942;8;5
30603;22;75;4887;11935;8;6
30604;22;82;5087;11928;8;4
30605;22;92;5042;11920;8;2
30606;22;97;5039;11915;8;1
30607;22;87;4918;11914;8;6
30608;22;91;4867;11875;8;6
30609;22;73;4816;11798;8;3
30610;22;91;4869;11797;8;5
30611;22;70;4903;11792;8;5
30612;22;70;4877;11788;8;1
30613;22;71;4997;11695;8;6
30614;22;84;5083;11692;8;2
30615;22;77;5105;11688;8;2
30616;22;90;5062;11665;8;1
30617;22;80;5108;11662;8;6
30618;22;86;4765;11653;8;3
30619;22;73;4827;11645;8;5
30620;22;93;4856;11615;8;4
30621;22;71;4968;11599;8;6
30622;22;86;4841;11563;8;2
30623;22;83;5051;11518;8;3
30624;22;77;4867;11507;8;6
30625;22;74;4836;11500;8;4
30626;22;95;4808;11468;8;6
30627;22;92;4906;11442;8;4
30628;22;76;4872;11433;8;6
30629;22;77;5095;11419;8;3
30630;22;93;4879;11399;8;6
30631;22;85;4903;11371;8;2
30632;22;90;4833;11325;8;5
30633;22;96;4798;11314;8;6
30634;22;72;4891;11283;8;5
30635;22;79;4819;11256;8;5
30636;22;84;4838;11234;8;4
30637;22;93;4924;11207;8;4
30638;22;78;4998;11165;8;4
30639;22;68;4929;11142;8;5
30640;22;68;4931;11136;8;2
30641;22;86;5077;11130;8;6
30642;22;90;4767;11126;8;4
30643;22;85;5062;11105;8;2
30644;22;78;5011;11076;8;3
30645;22;96;4926;11032;8;6
30646;22;68;5067;10985;8;5
30647;22;75;4875;10959;8;2
30648;22;80;4782;10956;8;5
30649;22;78;4877;10924;8;3
30650;22;71;5054;10923;8;6
30651;22;71;5041;10919;8;6
30652;22;76;4907;10895;8;2
30653;22;97;5098;10894;8;3
30654;22;74;4767;10835;8;1
30655;22;85;5101;10769;8;5
30656;22;96;4935;10762;8;5
30657;22;89;4793;10755;8;6
30658;22;88;4820;10743;8;5
30659;22;91;4973;10722;8;5
30660;22;94;5033;10705;8;5
30661;22;95;5092;10695;8;3
30662;22;74;4796;10675;8;3
30663;22;70;5074;10662;8;6
30664;22;96;4810;10658;8;3
30665;22;94;4836;10642;8;4
30666;22;86;4879;10638;8;3
30667;22;76;4963;10636;8;5
30668;22;88;5052;10569;8;2
30669;22;80;4797;10545;8;3
30670;22;68;5005;10474;8;4
30671;22;83;4910;10402;8;2
30672;22;97;4803;10340;8;2
30673;22;97;4995;10301;8;6
30674;22;84;4997;10293;8;1
30675;22;97;4822;10288;8;5
30676;22;78;5020;10263;8;1
30677;22;87;5053;10250;8;4
30678;22;74;4955;10198;8;1
30679;22;89;5024;10166;8;1
30680;22;75;4811;10125;8;6
30681;22;97;5010;10113;8;4
30682;22;73;4898;10046;8;2
30683;22;67;4951;9983;8;6
30684;22;80;5033;9962;8;1
30685;22;97;5105;9914;8;4
30686;22;88;5039;9906;8;4
30687;22;69;4793;9893;8;3
30688;22;74;5053;9881;8;4
30689;22;92;4778;9861;8;6
30690;22;67;4956;9860;8;1
30691;22;80;5099;9839;8;6
30692;22;75;5005;9838;8;4
30693;22;70;4903;9809;8;5
30694;22;77;4788;9786;8;3
30695;22;76;4943;9778;8;5
30696;22;81;4800;9768;8;2
30697;22;68;5073;9744;8;3
30698;22;73;4835;9684;8;4
30699;22;80;4895;9678;8;4
30700;22;72;4827;9643;8;1
30701;22;74;4750;9633;8;6
30702;22;96;4979;9632;8;4
30703;22;69;4820;9620;8;1
30704;22;73;4836;9600;8;4
30705;22;71;4884;9592;8;6
30706;22;82;5049;9583;8;3
30707;22;79;4985;9576;8;2
30708;22;75;5097;9545;8;4
30709;22;78;5104;9522;8;3
30710;22;80;5077;9520;8;5
30711;22;90;4904;9515;8;4
30712;22;96;5092;9456;8;5
30713;22;78;4965;9450;8;5
30714;22;85;5104;9420;8;6
30715;22;96;4861;9416;8;3
30716;22;81;4837;9386;8;1
30717;23;71;4800;12719;700;4
30718;23;94;5007;12672;700;6
30719;23;86;5045;12617;700;4
30720;23;79;5052;12601;700;2
30721;23;69;4809;12592;700;5
30722;23;90;4954;12589;700;3
30723;23;90;4938;12543;700;4
30724;23;92;5070;12530;700;1
30725;23;82;4923;12507;700;6
30726;23;84;4795;12484;700;2
30727;23;90;5050;12465;700;1
30728;23;72;4757;12447;700;4
30729;23;80;4822;12381;700;4
30730;23;95;5099;12352;700;5
30731;23;72;4855;12351;700;1
30732;23;85;4834;12348;700;4
30733;23;77;4879;12336;700;6
30734;23;89;5038;12264;700;6
30735;23;75;4764;12259;700;4
30736;23;71;5016;12243;700;6
30737;23;80;5093;12229;700;3
30738;23;89;4798;12217;700;4
30739;23;67;4840;12189;700;1
30740;23;87;5077;12186;700;5
30741;23;70;4924;12125;700;4
30742;23;93;5110;12122;700;3
30743;23;90;4859;12043;700;6
30744;23;97;4864;12033;700;3
30745;23;92;4890;11919;700;5
30746;23;97;4929;11850;700;2
30747;23;97;4952;11774;700;2
30748;23;87;4860;11757;700;4
30749;23;82;5102;11685;700;5
30750;23;83;5078;11670;700;1
30751;23;74;5012;11664;700;3
30752;23;81;4770;11661;700;1
30753;23;97;4800;11650;700;3
30754;23;71;4852;11618;700;3
30755;23;93;4930;11601;700;5
30756;23;96;4837;11585;700;3
30757;23;71;4868;11582;700;6
30758;23;96;5002;11562;700;5
30759;23;83;5093;11542;700;1
30760;23;90;4952;11537;700;5
30761;23;96;4789;11536;700;2
30762;23;79;4985;11481;700;3
30763;23;81;5050;11478;700;4
30764;23;74;5109;11460;700;4
30765;23;93;5070;11357;700;2
30766;23;94;4860;11351;700;3
30767;23;73;4874;11323;700;2
30768;23;85;4872;11305;700;4
30769;23;92;5074;11295;700;2
30770;23;68;5081;11214;700;3
30771;23;78;4764;11159;700;5
30772;23;95;4890;11119;700;5
30773;23;80;4807;11117;700;4
30774;23;79;4879;11109;700;4
30775;23;77;4981;11087;700;3
30776;23;93;4869;10989;700;6
30777;23;93;4858;10966;700;5
30778;23;84;5090;10952;700;4
30779;23;93;5089;10943;700;5
30780;23;71;5034;10940;700;1
30781;23;85;4883;10931;700;6
30782;23;90;4953;10926;700;5
30783;23;85;4858;10916;700;3
30784;23;69;5037;10900;700;6
30785;23;76;4907;10895;700;2
30786;23;97;5013;10880;700;5
30787;23;67;4842;10822;700;3
30788;23;93;5056;10811;700;2
30789;23;74;4842;10771;700;4
30790;23;75;4861;10712;700;4
30791;23;82;4973;10686;700;5
30792;23;73;4753;10654;700;4
30793;23;94;4836;10642;700;5
30794;23;73;4870;10598;700;2
30795;23;75;4922;10577;700;2
30796;23;82;4824;10571;700;4
30797;23;67;4756;10554;700;6
30798;23;68;4780;10551;700;4
30799;23;72;4992;10536;700;1
30800;23;81;4983;10529;700;5
30801;23;83;4757;10527;700;2
30802;23;77;4760;10517;700;1
30803;23;83;4805;10496;700;4
30804;23;76;4996;10478;700;2
30805;23;71;4820;10460;700;1
30806;23;67;5034;10398;700;5
30807;23;83;4842;10356;700;1
74466;55;93;6424;25971;350;4
74467;55;84;6401;25959;350;5
74468;55;67;6508;25942;350;2
74469;55;91;6244;25837;350;6
74470;55;73;6348;25800;350;5
74471;55;69;6555;25797;350;6
74472;55;78;6334;25780;350;6
74473;55;68;6476;25762;350;1
74474;55;96;6238;25754;350;1
74475;55;71;6422;25728;350;3
74476;55;79;6334;25709;350;1
74477;55;76;6488;25708;350;3
74478;55;78;6501;25707;350;2
74479;55;85;6322;25683;350;2
74480;55;86;6396;25678;350;1
74481;55;70;6243;25677;350;3
74482;55;82;6478;25658;350;3
74483;55;70;6227;25606;350;2
74484;55;96;6288;25527;350;1
74485;55;95;6318;25518;350;4
74486;55;88;6493;25488;350;4
74487;55;81;6339;25478;350;5
74488;55;93;6554;25447;350;3
74489;55;74;6307;25406;350;3
74490;55;94;6499;25341;350;1
74491;55;82;6453;25257;350;4
74492;55;68;6358;25249;350;1
74493;55;67;6357;25211;350;5
74494;55;86;6450;25183;350;6
74495;55;93;6482;25172;350;2
74496;55;91;6313;25168;350;2
74497;55;86;6485;25142;350;1
74498;55;93;6447;25057;350;5
74499;55;70;6222;25052;350;1
74500;55;83;6395;25044;350;6
74501;55;97;6346;24979;350;3
74502;55;97;6243;24893;350;5
74503;55;93;6363;24882;350;6
74504;55;67;6244;24878;350;1
74505;55;91;6343;24868;350;6
74506;55;88;6324;24861;350;2
74507;55;68;6472;24842;350;2
74508;55;94;6495;24841;350;1
74509;55;68;6390;24831;350;4
74510;55;69;6211;24828;350;5
74511;55;95;6524;24779;350;1
74512;55;72;6366;24778;350;3
74513;55;86;6516;24710;350;3
74514;55;78;6375;24692;350;2
74515;55;73;6259;24669;350;3
74516;55;92;6487;24661;350;1
74517;55;88;6320;24648;350;2
74518;55;83;6308;24629;350;5
74519;55;91;6488;24616;350;1
74520;55;89;6274;24603;350;2
74521;55;84;6318;24596;350;4
74522;55;75;6562;24594;350;4
74523;55;81;6528;24576;350;1
74524;55;94;6574;24571;350;6
74525;55;78;6295;24561;350;2
74526;55;78;6300;24553;350;6
74527;55;79;6378;24530;350;6
74528;55;82;6313;24525;350;2
74529;55;97;6448;24441;350;3
74530;55;68;6298;24415;350;1
74531;55;75;6381;24375;350;2
74532;55;81;6534;24370;350;5
74533;55;89;6473;24352;350;1
74534;55;83;6536;24351;350;1
74535;55;76;6548;24323;350;3
74536;55;94;6270;24239;350;3
74537;55;92;6371;24222;350;5
74538;55;82;6352;24213;350;2
74539;55;80;6557;24197;350;4
74540;55;84;6556;24162;350;1
74541;55;68;6344;24113;350;3
74542;55;83;6322;24082;350;2
74543;55;71;6414;24079;350;1
74544;55;88;6431;24056;350;5
74545;55;86;6569;24036;350;6
74546;55;86;6456;24031;350;2
74547;55;92;6507;24022;350;2
74548;55;89;6475;24010;350;4
74549;55;78;6351;23989;350;5
74550;55;67;6349;23976;350;3
74551;55;72;6298;23960;350;6
74552;55;90;6389;23933;350;3
74553;55;97;6522;23875;350;5
74554;55;85;6267;23849;350;2
74555;55;91;6530;23770;350;5
74556;55;87;6293;23769;350;2
74557;55;97;6495;23768;350;1
74558;55;95;6231;23759;350;6
74559;55;83;6379;23741;350;3
74560;56;77;6465;27595;200;4
74561;56;97;6471;27575;200;1
74562;56;82;6401;27574;200;4
74563;56;87;6260;27569;200;1
74564;56;92;6279;27506;200;6
74565;56;82;6343;27435;200;6
74566;56;92;6525;27416;200;1
74567;56;92;6311;27409;200;4
74568;56;95;6460;27399;200;2
74569;56;75;6523;27380;200;3
74570;56;67;6426;27352;200;4
74571;56;69;6554;27330;200;6
74572;56;79;6460;27288;200;5
74573;56;81;6538;27264;200;1
74574;56;87;6285;27254;200;4
74575;56;81;6229;27213;200;3
74576;56;87;6320;27156;200;3
74577;56;67;6321;27130;200;2
74578;56;96;6521;27098;200;3
74579;56;94;6415;27097;200;3
74580;56;76;6311;27002;200;1
74581;56;90;6214;26938;200;1
74582;56;91;6390;26896;200;2
74583;56;68;6222;26883;200;6
74584;56;82;6562;26868;200;4
74585;56;70;6487;26852;200;1
74586;56;67;6563;26834;200;4
74587;56;69;6380;26822;200;3
74588;56;86;6223;26727;200;5
74589;56;70;6420;26715;200;2
74590;56;91;6326;26703;200;4
74591;56;95;6436;26696;200;5
74592;56;71;6309;26640;200;1
74593;10;80;6690;28791;7;3
74594;10;72;6636;28780;7;1
74595;10;93;6649;28627;7;5
74596;10;93;6696;28612;7;1
74597;10;88;6658;28572;7;4
74598;10;75;6801;28542;7;6
74599;10;76;6660;28521;7;6
74600;10;78;6662;28508;7;1
74601;10;74;6720;28503;7;4
